
		SOrg.	SaTy	Sales Doc.	Sold-to	Name 1	Ship-to	Name 1	CustLoy	Foc.Cust	Territory	Created On	Typ	Material	Item Description	Order Qty	Corr.qty	ConfirmQty	SU	      BO value	Crcy	InitReqDt	promised	Mat.Av.Dt.	Dlv.Date	DS	DB	BOstatus	BO	   BO status changed	GM	unc.	Description	Shp. Cond.	Route	Req.dlv.dt
		8650	ZRO	7221164768	18870285	CONSTRUCTORA SANTA FE S A	23779670	BODEGA CENTRAL CONST SANTA FE SA			TCL3100010	03.02.2021	X6	208557	Tapa carcasa motor	       1	      1	        1	PC	-124.372	CLP	03.02.2021	24.02.2021	24.02.2021	24.02.2021	A		Unproc	X	 05.02.2021 15:42:35	A		REPAIR PARTS	0E	ZCL915	03.02.2021
		8650	ZRO	7221748406	15919101	CONSTRUCTORA SALFA SA	27305425	1500E001 C AREA EQUIPO MAYOR		X	TCL3400019	29.03.2021	X6	2076113	Rotor TE 70 220V-240V kit de servicio	       1	      1	        1	PC	-304.171	CLP	29.03.2021	30.04.2021	14.04.2021	30.04.2021	A		Unproc	X	 07.04.2021 16:50:14	A		REPAIR PARTS	0E	ZCL126	29.03.2021
		8650	ZRO	7222558401	21495207	SOLTEC CHILE SPA	27746037	PV-SOL DE LILA		X	TCL2600010	16.06.2021	X6	2138147	Engranaje SIW 6AT-A22	       1	      1	        1	PC		CLP	17.06.2021	07.07.2021	07.07.2021	07.07.2021	A		Unproc	X	 24.06.2021 18:20:11	A		REPAIR PARTS	0E	ZCL915	17.06.2021
		8650	ZRO	7222742400	15923727	COMERCIAL LEJOMA SPA	19119144	COMERCIAL LEJOMA LTDA.		X	TCL3100021	02.07.2021	X6	2153042	Corredera SAG 125-13S	       1	      1	        1	PC		CLP	02.07.2021	13.07.2021	13.07.2021	13.07.2021	A		Unproc	X	 06.07.2021 21:19:05	A		REPAIR PARTS	0E	ZCL915	02.07.2021
		8650	ZRO	7223221581	23763983	CONSTRUCTORA ALTURAS DEL SUR SPA	25769759	O096 - OBRA / URBANO BUSTAMANTE			TCL3300016	20.08.2021	X6	363951	Motor 220V-240V cpl	       1	      1		PC		CLP				20.08.2021		Z3	Unproc	X	 25.08.2021 19:27:30		X	REPAIR PARTS	0E	ZCL915	20.08.2021
		8650	ZRO	7223221581	23763983	CONSTRUCTORA ALTURAS DEL SUR SPA	25769759	O096 - OBRA / URBANO BUSTAMANTE			TCL3300016	20.08.2021	X6	2008089	Tapa de válvula kit	       1	      1		PC		CLP				20.08.2021		Z3	Unproc	X	 25.08.2021 19:27:30		X	REPAIR PARTS	0E	ZCL915	20.08.2021
		8650	ZRO	7223409112	18388815	JUAN RICARDO MORALES VASQUEZ EIRL	28350022	JUAN RICARDO MORALES VASQUEZ EIRL		X	TCL2600010	08.09.2021	X6	3123017	ENCHUFE MACHO NACIONAL 10 AMP	       1	      1	        1	PC	        3.300	CLP	08.09.2021	09.09.2021	09.09.2021	09.09.2021	A		Unproc	X	 09.09.2021 14:46:40	A		REPAIR PARTS	0F	ZCL913	08.09.2021
		8650	ZRO	7223409119	18388815	JUAN RICARDO MORALES VASQUEZ EIRL	28350022	JUAN RICARDO MORALES VASQUEZ EIRL		X	TCL2600010	08.09.2021	X6	3123017	ENCHUFE MACHO NACIONAL 10 AMP	       1	      1	        1	PC	        3.300	CLP	08.09.2021	09.09.2021	09.09.2021	09.09.2021	A		Unproc	X	 09.09.2021 14:57:12	A		REPAIR PARTS	0F	ZCL913	08.09.2021
		8650	ZRO	7223455230	21383320	INGENIERIA EN SISTEMA DE	27961176	INGERACK		X	TCL3500020	13.09.2021	X6	2085173	Rueda dentada TE3-C_01 z=10 kit	       1	      1	        1	PC		CLP	13.09.2021	08.10.2021	07.10.2021	08.10.2021	A		Unproc	X	 20.09.2021 17:48:26	A		REPAIR PARTS	0E	ZCL916	13.09.2021
		8750	OR	572726663	23347714	PEMANAR S.R.L.	23347714	PEMANAR S.R.L.		X	TAR0130101	01.11.2021	X6	280323	Apoyo izquierda cpl	       1	      1	        1	PC	        95,34	USD	02.11.2021	25.11.2021	19.04.2023	19.04.2023	A		Unproc	X	 01.11.2021 13:05:49	A		REPAIR PARTS	S0		02.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	330119	Retén para ejes 34X47X9	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	17955	Junta tórica 24.99X3.53	       2	      2	        2	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	330166	Tapa	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	325041	Anillo de junta 28X21,6X4,5	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	330116	Anillo de junta 20,55X28X4,8	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	345070	Estator cpl	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	2021982	Palanca de cambio embal.	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	423852	Excéntrica	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	345445	Junta tórica 9X2.5	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:11:25	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	345126	Ventilador cpl	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:37:43	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224243391	17117812	RENTA EQUIPOS PIEDRA LTDA	17117812	RENTA EQUIPOS PIEDRA LTDA			TCL3400014	23.11.2021	X6	70716	Cable de red CH	       1	      1	        1	PC		CLP	23.11.2021	02.10.2024	30.09.2024	02.10.2024	A		Unproc	X	 29.11.2021 18:56:24	A		REPAIR PARTS	0E	ZCL103	23.11.2021
		8650	ZRO	7224728478	15918406	EQUANS INDUSTRIAL SPA	27937167	ENGIE CLIMATIZACION H. SALVADOR			TCL3800022	13.01.2022	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	13.01.2022	28.03.2022	23.03.2022	28.03.2022	A		Unproc	X	 18.01.2022 16:31:14	A		NURON	0E	ZCL915	13.01.2022
		8650	ZRO	7224728482	15918406	EQUANS INDUSTRIAL SPA	27937167	ENGIE CLIMATIZACION H. SALVADOR			TCL3800022	13.01.2022	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	13.01.2022	01.04.2022	30.03.2022	01.04.2022	A		Unproc	X	 18.01.2022 16:29:31	A		NURON	0E	ZCL915	13.01.2022
		8650	ZRO	7225718562	23319323	METALRED INGENIERIA Y SERVICIOS	26756956	MARIA JOSEFINA 1290		X	TCL3100019	12.04.2022	X6	2019698	Junta tórica 13,4x3 S-FKM 60	       1	      1	        1	PC	-50.000	CLP	12.04.2022	13.05.2022	11.05.2022	13.05.2022	A		Unproc	X	 11.05.2022 14:46:28	A		REPAIR PARTS	0E	ZCL915	12.04.2022
		8650	ZRO	7225786497	CPD_CL0003	CLIENTES E (BOLETA) SUR	CPD_CL0003	CLIENTES E (BOLETA) SUR			TCL0000001	20.04.2022	X6	2136393	Batería B 22/2.6 Li-ion	       2	      1	        1	PC		CLP	20.04.2022	06.05.2022	05.05.2022	06.05.2022	A		Unproc	X	 05.05.2022 14:44:06	A		NURON	0E	ZCL103	20.04.2022
		8650	ZRO	7225786497	CPD_CL0003	CLIENTES E (BOLETA) SUR	CPD_CL0003	CLIENTES E (BOLETA) SUR			TCL0000001	20.04.2022	X6	2136393	Batería B 22/2.6 Li-ion		      1	        1	PC		CLP	20.04.2022	11.05.2022	10.05.2022	11.05.2022	A		Unproc	X	 05.05.2022 14:45:27	A		NURON	0E	ZCL103	20.04.2022
		8750	OR	573046446	23347714	PEMANAR S.R.L.	24674398	PEMANAR S.R.L.		X	TAR0130101	04.05.2022	X6	358310	Buje de cojinete	       1	      1	        1	PC	       243,86	USD	05.05.2022	23.06.2022	20.08.2024	20.08.2024	A		Unproc	X	 04.05.2022 17:50:18	A		REPAIR PARTS	S0		05.05.2022
		8650	ZRO	7225936459	15916898	CONSTRUCTORA POCURO SPA	20585740	terrazas del sol		X	TCL3100017	04.05.2022	X6	341529	Escobilla de carbón 6x10 juego	       1	      1	        1	PC		CLP	04.05.2022	10.05.2022	09.05.2022	10.05.2022	A		Unproc	X	 09.05.2022 15:14:35	A		REPAIR PARTS	0E	ZCL121	04.05.2022
		8650	ZRO	7225980743	23613838	F Y B ARRIENDOS SPA	24902312	F Y B ARRIENDOS SPA		X	TCL3100021	09.05.2022	X6	345141	Conector multiple cpl	       1	      1	        1	PC		CLP	10.05.2022	16.05.2022	12.05.2022	16.05.2022	A		Unproc	X	 12.05.2022 19:07:28	A		REPAIR PARTS	0E	ZCL915	10.05.2022
		8650	ZRO	7225992919	15996205	AMS Reparación Interna	19186321	AMS Reparación Interna			TCLISAM103	10.05.2022	X6	2233241	Motor SF Drive System set	       1	      1	        1	PC	       33.035	CLP	10.05.2022	13.05.2022	10.05.2022	13.05.2022	A		Unproc	X	 10.05.2022 22:31:30	A		Anchors Chemical	0E	ZCL915	10.05.2022
		8750	ZRHQ	55538815	1051	Hilti Aktiengesellschaft	HUS6600	Hilti Inc			TAR0000001	17.05.2022	X6	2127164	Netzkabel 220V 4m univ	      67	     67	       67	PC	     1.151,86	USD	19.05.2022	07.06.2022	07.06.2022	07.06.2022	A		Unproc	X	 07.06.2022 05:21:54	A		REPAIR PARTS	0K		19.05.2022
		8650	ZRO	7226720969	26343000	CONSTRUCTORA CONSORCIO ICSK-COSAPI	26343001	Obra 385 Proyecto QB2 Flotación			TCL2700011	20.07.2022	X6	2260135	Electrónica 230V embal.	       1	      1	        1	PC		CLP	20.07.2022	26.10.2022	24.10.2022	26.10.2022	A		Unproc	X	 17.10.2022 21:50:23	A		Anchors Chemical	0E	ZCL915	20.07.2022
		8650	ZRO	7226720970	26343000	CONSTRUCTORA CONSORCIO ICSK-COSAPI	26343001	Obra 385 Proyecto QB2 Flotación			TCL2700011	20.07.2022	X6	2076113	Rotor TE 70 220V-240V kit de servicio	       1	      1	        1	PC		CLP	20.07.2022	10.08.2022	05.08.2022	10.08.2022	A		Unproc	X	 05.08.2022 21:58:34	A		REPAIR PARTS	0E	ZCL915	20.07.2022
		8650	ZRO	7226763926	15996205	AMS Reparación Interna	19186321	AMS Reparación Interna			TCLISAM103	25.07.2022	X6	2185970	Kit eléctrico TE 30-A36 embal.	       1	      1	        1	PC	      176.200	CLP	25.07.2022	29.07.2022	27.07.2022	29.07.2022	A		Unproc	X	 27.07.2022 18:37:04	A		REPAIR PARTS	0E	ZCL915	25.07.2022
		8650	ZRO	7226817197	15923727	COMERCIAL LEJOMA SPA	19119144	COMERCIAL LEJOMA LTDA.		X	TCL3100021	29.07.2022	X6	2146859	Parte de goma TE 500-X(03)	       1	      1	        1	PC		CLP	29.07.2022	09.09.2022	07.09.2022	09.09.2022	A		Unproc	X	 03.08.2022 15:34:09	A		REPAIR PARTS	0E	ZCL915	29.07.2022
		8650	ZRO	7226904074	15923727	COMERCIAL LEJOMA SPA	19119144	COMERCIAL LEJOMA LTDA.		X	TCL3100021	09.08.2022	X6	2146859	Parte de goma TE 500-X(03)	       1	      1	        1	PC		CLP	09.08.2022	09.09.2022	07.09.2022	09.09.2022	A		Unproc	X	 12.08.2022 18:33:39	A		REPAIR PARTS	0E	ZCL915	09.08.2022
		8750	OR	573214821	15909569	CONSAR AUSTRAL S.A.	15909569	CONSAR AUSTRAL S.A.		X	TAR0120105	16.08.2022	X6	406292	Tope de profundidad S-DG-D 11x50 cpl	       5	      5	        5	PC	       113,77	USD	17.08.2022	09.09.2022	29.03.2023	29.03.2023	A		Unproc	X	 16.08.2022 15:49:05	A		REPAIR PARTS	S1		17.08.2022
		8650	ZRO	7226959549	15924832	JOCELYN MORENO TORREBLANCA	15924832	JOCELYN MORENO TORREBLANCA		X	TCL2600019	16.08.2022	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	16.08.2022	22.08.2022	19.08.2022	22.08.2022	A		Unproc	X	 05.10.2022 13:37:38	A		NURON	0E	ZCL121	16.08.2022
		8650	ZRO	7226959550	15924832	JOCELYN MORENO TORREBLANCA	15924832	JOCELYN MORENO TORREBLANCA		X	TCL2600019	16.08.2022	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	16.08.2022	22.08.2022	19.08.2022	22.08.2022	A		Unproc	X	 05.10.2022 13:37:39	A		NURON	0E	ZCL121	16.08.2022
		8650	ZRO	7226983594	15924832	JOCELYN MORENO TORREBLANCA	15924832	JOCELYN MORENO TORREBLANCA		X	TCL2600019	18.08.2022	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	18.08.2022	22.08.2022	19.08.2022	22.08.2022	A		Unproc	X	 05.10.2022 13:37:41	A		NURON	0E	ZCL121	18.08.2022
		8650	ZRO	7227195081	15914220	Züblin International GmbH Chile SpA	29259849	Züblin International GmbH Chile SpA		X	TCL2900011	09.09.2022	X6	326876	Tapa de empuñadura	       1	      1	        1	PC	-47.832	CLP	09.09.2022	23.09.2022	05.10.2022	06.10.2022	A		Unproc	X	 22.09.2022 17:06:51	A		REPAIR PARTS	0E	ZCL121	09.09.2022
		8750	OR	573278605	15909940	CACERES DAVID GUSTAVO	26693934	CACERES DAVID GUSTAVO		X	TAR0110310	21.09.2022	X6	277664	Nivel de burbuja	       1	      1	        1	PC	         6,78	USD	22.09.2022	17.10.2022	13.04.2023	13.04.2023	A		Unproc	X	 21.09.2022 16:32:59	A		REPAIR PARTS	S1		22.09.2022
		8650	ZRO	7227470753	25178506	ICAFAL TRANSPORTES Y EQUIPOS LTDA	25972444	SOC DE TRANSPORTES DEL MAIPO LTDA		X	TCL2700011	05.10.2022	X6	2198142	Labio de goma small	       1	      1	        1	PC		CLP	05.10.2022	17.10.2022	13.10.2022	17.10.2022	A		Unproc	X	 07.10.2022 19:27:08	A		REPAIR PARTS	0E	ZCL915	05.10.2022
		3000	OR	573312302	18130211	VENTAS AL PUBLICO NAL EN GENERAL HC	18130211	VENTAS AL PUBLICO NAL EN GENERAL HC			TMX0000001	10.10.2022	X7	337111	Mezclador HIT-RE-M	       1	      1		PC	        68,40	MXN				10.10.2022		ZP	Ready	X	 19.10.2022 17:36:18		X	Anchors Chemical	ST	ZMX998	10.10.2022
		8750	OR	573325393	19211839	RUIZ DIEGO HERNAN	19211839	RUIZ DIEGO HERNAN		X	TAR0120105	17.10.2022	X6	2085753	Empuñadura lateral cpl	       1	      1	        1	PC	        18,21	USD	18.10.2022	10.11.2022	28.01.2025	28.01.2025	A		Unproc	X	 17.10.2022 19:22:00	A		REPAIR PARTS	S0		18.10.2022
		8750	OR	573325393	19211839	RUIZ DIEGO HERNAN	19211839	RUIZ DIEGO HERNAN		X	TAR0120105	17.10.2022	X6	233627	Anillo de encaje 2	      15	     15	       15	PC	        56,69	USD	18.10.2022	10.11.2022	28.01.2025	28.01.2025	A		Unproc	X	 17.10.2022 19:22:00	A		REPAIR PARTS	S0		18.10.2022
		8750	OR	573325393	19211839	RUIZ DIEGO HERNAN	19211839	RUIZ DIEGO HERNAN		X	TAR0120105	17.10.2022	X6	389726	Pieza de retención	      50	     50	       50	PC	       188,97	USD	18.10.2022	10.11.2022	28.01.2025	28.01.2025	A		Unproc	X	 17.10.2022 19:22:00	A		REPAIR PARTS	S0		18.10.2022
		8750	OR	573332903	29302523	GE CONSTRUCCIONES	29310893	GE CONSTRUCCIONES		X	TAR0110304	20.10.2022	X6	2160928	Escobilla de carbón juego	      10	     10	       10	PC	       212,00	USD	21.10.2022	15.11.2022	12.05.2023	12.05.2023	A		Unproc	X	 20.10.2022 17:11:26	A		REPAIR PARTS	S1		21.10.2022
		8650	ZRO	7228041355	15920564	MAQSA SA	15920564	MAQSA SA		X	TCL3400010	24.11.2022	X6	3123017	ENCHUFE MACHO NACIONAL 10 AMP	       1	      1	        1	PC		CLP	24.11.2022	24.01.2023	20.01.2023	24.01.2023	A		Unproc	X	 01.12.2022 15:50:05	A		REPAIR PARTS	0E	ZCL915	24.11.2022
		8750	OR	573400864	15911298	CORTE Y PERFORADO SRL	15911298	CORTE Y PERFORADO SRL		X	TAR0130101	29.11.2022	X6	279346	Torn.cil.c.hueco hex. M12x55 mc		      8	        8	PC	       202,08	USD	30.11.2022	07.12.2022	23.06.2023	23.06.2023	A		Unproc	X	 01.12.2022 12:54:55	A		REPAIR PARTS	S0		30.11.2022
		8650	ZRO	7228201427	25178506	ICAFAL TRANSPORTES Y EQUIPOS LTDA	25972444	SOC DE TRANSPORTES DEL MAIPO LTDA		X	TCL2700011	07.12.2022	X6	2159599	Pistón excitador	       2	      1	        1	PC		CLP	07.12.2022	16.12.2022	13.12.2022	16.12.2022	A		Unproc	X	 13.12.2022 19:46:08	A		REPAIR PARTS	0E	ZCL915	07.12.2022
		8650	ZRO	7228201427	25178506	ICAFAL TRANSPORTES Y EQUIPOS LTDA	25972444	SOC DE TRANSPORTES DEL MAIPO LTDA		X	TCL2700011	07.12.2022	X6	2159599	Pistón excitador		      1	        1	PC		CLP			20.12.2022	22.12.2022	A		Unproc	X	 13.12.2022 20:18:28	A		REPAIR PARTS	0E	ZCL915	07.12.2022
		8650	ZRO	7228244148	15916898	CONSTRUCTORA POCURO SPA	27982450	TALLER MAQUINARIAS TEMUCO		X	TCL3700016	12.12.2022	ND	2218264	Desbastadora de diamante DGH 130 230V DL	       1	      1	        1	PC		CLP	12.12.2022	28.02.2023	27.02.2023	28.02.2023	A		Unproc	X	 06.01.2023 12:17:03	A		REPAIR PARTS	0E	ZCL121	12.12.2022
		8650	ZRO	7228370134	17962656	SOCIEDAD LEMAT LTDA	17962656	SOCIEDAD LEMAT LTDA			TCL3100016	21.12.2022	X6	2146858	Arandela de apoyo	       1	      1	        1	PC		CLP	21.12.2022	24.01.2023	18.01.2023	24.01.2023	A		Unproc	X	 12.01.2023 13:02:05	A		REPAIR PARTS	0E	ZCL134	21.12.2022
		8650	ZRO	7228404334	15996205	AMS Reparación Interna	HCLTS0572	Salazar, Daniel			TCL2800021	26.12.2022	X6	2146795	Rotor TE 50 03 220-240V kit de servicio	       1	      1	        1	PC	       78.300	CLP	26.12.2022	06.01.2023	04.01.2023	06.01.2023	A		Unproc	X	 04.01.2023 13:14:06	A		REPAIR PARTS	0E	ZCL915	26.12.2022
		8650	ZRO	7228503630	15920564	MAQSA SA	20520791	32011000 BODEGA MAQSA PUDAHUEL		X	TCL2500013	09.01.2023	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	09.01.2023	23.01.2023	23.01.2023	23.01.2023	A		Unproc	X	 18.01.2023 16:05:42	A		NURON	0E		09.01.2023
		8650	ZRO	7228503638	15920564	MAQSA SA	20520791	32011000 BODEGA MAQSA PUDAHUEL		X	TCL2500013	09.01.2023	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	09.01.2023	23.01.2023	23.01.2023	23.01.2023	A		Unproc	X	 18.01.2023 15:45:29	A		NURON	0E		09.01.2023
		8650	ZRO	7228503642	15920564	MAQSA SA	20520791	32011000 BODEGA MAQSA PUDAHUEL		X	TCL2500013	09.01.2023	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	09.01.2023	23.01.2023	23.01.2023	23.01.2023	A		Unproc	X	 18.01.2023 15:46:20	A		NURON	0E		09.01.2023
		8650	ZRO	7228503659	15920564	MAQSA SA	20520791	32011000 BODEGA MAQSA PUDAHUEL		X	TCL2500013	09.01.2023	X6	2136396	Batería B 22/5.2 Li-ion	       1	      1	        1	PC		CLP	09.01.2023	23.01.2023	23.01.2023	23.01.2023	A		Unproc	X	 18.01.2023 16:06:58	A		NURON	0E		09.01.2023
		8650	ZRO	7228675511	21643482	VIAL Y VIVES  DSD S A	21847343	TALLER CENTRAL DE MAQUINARIAS		X	TCL2700022	23.01.2023	X6	391675	Junta tórica 20.22X3.53	       1	      1	        1	PC	-125.834	CLP	23.01.2023	31.01.2023	07.02.2023	09.02.2023	A		Unproc	X	 26.01.2023 18:20:48	A		REPAIR PARTS	0E	ZCL915	23.01.2023
		8650	ZRO	7228694876	26932535	CAROLINA BEATRIZ CARMONA VEGA	26932535	CAROLINA BEATRIZ CARMONA VEGA			TCL3100015	24.01.2023	X6	3746	Elemento amortiguador	       1	      1	        1	PC		CLP	24.01.2023	09.03.2023	02.02.2023	09.03.2023	A		Unproc	X	 02.02.2023 11:57:31	A		REPAIR PARTS	ST	ZCL335	24.01.2023
		8650	ZRO	7228938446	26290122	BESALCO C&M S.A.	26290122	BESALCO C&M S.A.			TCL2500010	13.02.2023	X6	2102618	Junta de pistón	       2	      2	        2	PC		CLP	13.02.2023	10.04.2023	10.04.2023	10.04.2023	A		Unproc	X	 10.04.2023 18:06:31	A		REPAIR PARTS	ST	ZCL998	13.02.2023
		8650	ZRO	7228938446	26290122	BESALCO C&M S.A.	26290122	BESALCO C&M S.A.			TCL2500010	13.02.2023	X6	2024714	Cable de red CH PRCD cpl	       1	      1	        1	PC	-600.000	CLP	13.02.2023	10.04.2023	10.04.2023	10.04.2023	A		Unproc	X	 10.04.2023 18:06:31	A		REPAIR PARTS	ST	ZCL998	13.02.2023
		8650	ZRO	7229077486	15918042	CONSTRUCTORA ALMAGRO SA	29119440	CONSTRUCTORA ALMAGRO SA		X	TCL3100015	23.02.2023	X6	366272	Resorte de disco C20	       1	      1	        1	PC	          176	CLP	23.02.2023	05.04.2023	22.03.2023	27.04.2023	A		Unproc	X	 28.02.2023 20:31:34	A		REPAIR PARTS	0E	ZCL335	23.02.2023
		8750	OR	573538983	15907732	OBRAS Y SISTEMAS S.A	21492907	OBRAS Y SISTEMAS S.A		X	TAR0110306	27.02.2023	X6	345499	Empuñadura para cincelado cpl	       3	      3	        3	PC	       147,60	USD	28.02.2023	23.03.2023	19.09.2023	19.09.2023	A		Unproc	X	 27.02.2023 20:01:21	A		REPAIR PARTS	S0		28.02.2023
		8650	ZRO	7229202129	20418584	CONSTRUCTORA MAP LTDA.	20418584	CONSTRUCTORA MAP LTDA.		X	TCL3100017	06.03.2023	X6	2177050	Tapa TE 500 (03)	       1	      1	        1	PC		CLP	06.03.2023	09.03.2023	08.03.2023	09.03.2023	A		Unproc	X	 08.03.2023 13:35:50	A		REPAIR PARTS	0E	ZCL121	06.03.2023
		8650	ZRO	7229288201	21495207	SOLTEC CHILE SPA	21495207	SOLTEC CHILE SPA		X	TCL2700020	13.03.2023	X6	2213943	Electrónica SF 4(H)-A22 ATC cpl	       1	      1		PC		CLP				13.03.2023			Unproc	X	 23.03.2023 18:32:14		X	REPAIR PARTS	0E	ZCL121	13.03.2023
		8750	OR	573590321	29879151	DESARROLLADORA IMZA S.A	29879151	DESARROLLADORA IMZA S.A			TAR0120107	28.03.2023	X6	51055	Torn.cil.c.hueco hex. M6X30	       4	      4	        4	PC	        58,08	USD	29.03.2023	31.05.2023	19.10.2023	19.10.2023	A		Unproc	X	 11.04.2023 14:20:24	A		REPAIR PARTS	S1		29.03.2023
		8650	ZRO	7229629029	26513315	ARRIENDOS DE MAQUINARIAS LTDA	29930134	ARRIENDOS DE MAQUINARIAS LTDA			TCL3100021	11.04.2023	X6	2111665	Manguito gel. embal.	       1	      1	        1	PC		CLP	11.04.2023	18.04.2023	25.04.2023	25.04.2023	A		Unproc	X	 13.04.2023 20:06:30	A		REPAIR PARTS	ST	ZCL998	11.04.2023
		8650	ZRO	7229631389	22833632	VCGP ASTALDI INGENIERIA Y	22860879	AEROPUERTO ARTURO MERINO BENITEZ		X	TCL3100011	11.04.2023	X5	2322753	Combiláser PM 20-CGE	       1	      1	        1	PC	-2.684	CLP	11.04.2023	08.05.2023	03.05.2023	08.05.2023	A	06	Unproc	X	 03.05.2023 22:01:30	A		REPAIR PARTS	0E	ZCL915	11.04.2023
		3000	ZCSC	33270828	24971862	GL CONSULTORES Y CONTRATISTAS	24971862	GL CONSULTORES Y CONTRATISTAS			TMXISAM102	13.04.2023	X7	2007057	Portacartucho HIT-CB 500	       1	      1		PC	     1.083,00	MXN				13.04.2023		ZP	Ready	X	 14.04.2023 21:09:51		X	Anchors Chemical	ST		13.04.2023
		3000	ZCSC	33270828	24971862	GL CONSULTORES Y CONTRATISTAS	24971862	GL CONSULTORES Y CONTRATISTAS			TMXISAM102	13.04.2023	ND	2005641	Aplicador HDM 500 caja	       1	      1		PC	     4.636,00	MXN				13.04.2023		ZP	Ready	X	 14.04.2023 21:09:51		X	Anchors Chemical	ST		13.04.2023
		3000	ZCSC	33270828	24971862	GL CONSULTORES Y CONTRATISTAS	24971862	GL CONSULTORES Y CONTRATISTAS			TMXISAM102	13.04.2023	X7	2123384	Adhesivo inyecc. HIT-RE 100/500/1	       5	      5		PC	     1.900,00	MXN				13.04.2023		ZP	Ready	X	 14.04.2023 21:09:51		X	Anchors Chemical	ST		13.04.2023
